tipo;temp_aire_k;temp_proceso_k;velocidad_rpm;torque_nm;torque_predicho;residual;desgaste_min;nivel_desgaste;falla_maquina
L;298,7;309,8;1589;31,8;37,36888711851747;-5,56888711851747;217;Alto (>200 min);0
L;298,7;309,8;1530;35,5;40,38927459830708;-4,889274598307082;0;Bajo (0-100 min);0
L;298,7;309,8;1539;33,4;39,95191372061352;-6,55191372061352;2;Bajo (0-100 min);0
L;298,7;309,7;1462;46,8;43,69057567575674;3,109424324243257;4;Bajo (0-100 min);0
L;298,6;309,7;1356;54,0;48,81122480265946;5,18877519734054;6;Bajo (0-100 min);0
M;298,7;309,7;1622;34,6;35,93898850293691;-1,3389885029369069;8;Bajo (0-100 min);0
L;298,7;309,8;1394;40,3;46,967300580385256;-6,667300580385259;11;Bajo (0-100 min);0
L;298,8;309,9;1568;33,7;38,53933753446695;-4,839337534466949;13;Bajo (0-100 min);0
M;298,9;310,0;1456;43,8;43,961962582814536;-0,1619625828145388;15;Bajo (0-100 min);0
L;298,9;310,0;1378;49,3;47,737140883845285;1,562859116154712;18;Bajo (0-100 min);0
M;298,9;309,9;1404;41,4;46,487653979864774;-5,0876539798647755;20;Bajo (0-100 min);0
L;298,8;309,8;1437;42,8;44,887132651856675;-2,0871326518566775;23;Bajo (0-100 min);0
L;298,8;309,8;1363;44,0;48,46934803928224;-4,469348039282238;25;Bajo (0-100 min);0
M;298,8;309,8;1377;49,6;47,78984401308753;1,81015598691247;27;Bajo (0-100 min);0
H;298,8;309,9;1526;42,1;40,560562693549016;1,539437306450985;30;Bajo (0-100 min);0
H;298,8;309,8;1510;44,2;41,342823421390946;2,8571765786090566;35;Bajo (0-100 min);0
H;298,8;309,9;1439;45,2;44,766337425511644;0,4336625744883591;40;Bajo (0-100 min);1
L;298,8;309,9;1482;39,1;42,68014832242302;-3,580148322423021;45;Bajo (0-100 min);0
M;298,8;309,8;1534;37,0;40,17151704623652;-3,1715170462365165;47;Bajo (0-100 min);0
M;298,8;309,9;1741;27,7;30,133375204084633;-2,4333752040846335;50;Bajo (0-100 min);0
L;298,8;309,9;1550;38,8;39,38098866124142;-0,5809886612414203;53;Bajo (0-100 min);0
M;298,8;310,0;1486;38,5;42,46775707304772;-3,9677570730477214;55;Bajo (0-100 min);0
L;298,9;310,1;1602;38,2;36,84790294454703;1,3520970554529725;58;Bajo (0-100 min);0
L;299,0;310,2;1477;37,9;42,900100178997626;-5,000100178997627;60;Bajo (0-100 min);0
L;299,0;310,1;1618;29,2;36,0813208594906;-6,881320859490604;62;Bajo (0-100 min);0
M;299,0;310,2;1628;35,8;35,58437067347986;0,215629326520137;64;Bajo (0-100 min);0
M;299,0;310,3;1662;33,6;33,924381769467836;-0,32438176946783415;67;Bajo (0-100 min);0
M;299,0;310,3;1657;31,0;34,164270102381764;-3,1642701023817636;70;Bajo (0-100 min);0
H;299,0;310,4;1677;30,8;33,182282014172976;-2,3822820141729757;73;Bajo (0-100 min);0
M;299,0;310,3;1447;39,9;44,32826949786422;-4,428269497864221;78;Bajo (0-100 min);0
L;298,9;310,4;1831;25,4;25,70697778784132;-0,3069777878413227;81;Bajo (0-100 min);0
L;299,0;310,3;1584;34,4;37,68978920295394;-3,2897892029539406;83;Bajo (0-100 min);0
L;299,1;310,4;1450;40,9;44,17784410470661;-3,2778441047066096;85;Bajo (0-100 min);0
L;299,1;310,4;1428;46,9;45,241770747720196;1,6582292522798028;87;Bajo (0-100 min);0
L;299,0;310,4;1382;53,0;47,456702092609085;5,543297907390915;89;Bajo (0-100 min);0
L;299,0;310,3;1501;43,0;41,70335262650713;1,296647373492867;91;Bajo (0-100 min);0
L;299,0;310,3;1475;42,4;42,96099378832164;-0,5609937883216389;93;Bajo (0-100 min);0
L;298,9;310,3;1364;54,0;48,32378606372551;5,676213936274493;95;Bajo (0-100 min);0
L;299,0;310,3;1472;36,1;43,10327325663936;-7,0032732566393605;97;Bajo (0-100 min);0
L;299,0;310,3;1437;47,8;44,79677208575595;3,00322791424405;99;Bajo (0-100 min);0
L;298,9;310,2;1491;45,1;42,18000113923875;2,919998860761254;101;Moderado (100-200 min);0
L;298,9;310,2;1706;27,6;31,766342543297718;-4,166342543297716;103;Moderado (100-200 min);0
L;298,8;310,1;1607;39,5;36,55915194091578;2,9408480590842174;105;Moderado (100-200 min);0
L;298,8;310,0;1412;46,3;46,01239220068619;0,287607799313804;107;Moderado (100-200 min);0
L;298,7;309,8;1546;40,9;39,53249155676752;1,3675084432324809;109;Moderado (100-200 min);0
L;298,7;309,8;1365;50,5;48,29657032211774;2,203429677882262;111;Moderado (100-200 min);0
L;298,6;309,8;1544;30,2;39,61505998445478;-9,415059984454782;113;Moderado (100-200 min);0
M;298,6;309,8;1419;44,9;45,6671354865921;-0,7671354865921032;115;Moderado (100-200 min);0
L;298,6;309,8;1497;41,6;41,8874475543869;-0,28744755438690106;118;Moderado (100-200 min);0
L;298,5;309,7;1437;42,6;44,79154039369598;-2,1915403936959805;120;Moderado (100-200 min);0
L;298,5;309,6;1421;53,6;45,57605593712513;8,023944062874868;122;Moderado (100-200 min);0
M;298,5;309,6;1438;44,5;44,751266021829736;-0,25126602182973556;124;Moderado (100-200 min);0
M;298,5;309,5;1315;48,9;50,71689333798781;-1,816893337987814;127;Moderado (100-200 min);0
M;298,5;309,5;1366;61,9;48,244778407688834;13,655221592311165;130;Moderado (100-200 min);0
M;298,4;309,5;1519;35,4;40,82166083703612;-5,4216608370361214;133;Moderado (100-200 min);0
L;298,4;309,5;1692;28,3;32,44125308330903;-4,141253083309028;136;Moderado (100-200 min);0
L;298,3;309,4;1570;35,6;38,3479209640324;-2,747920964032396;138;Moderado (100-200 min);0
L;298,3;309,4;1568;35,8;38,44327501304137;-2,643275013041375;140;Moderado (100-200 min);0
L;298,2;309,3;1355;43,8;48,756948196485695;-4,956948196485698;142;Moderado (100-200 min);0
M;298,2;309,3;2056;18,7;14,806975566232676;3,893024433767323;144;Moderado (100-200 min);0
M;298,2;309,2;1332;60,2;49,878209332229254;10,321790667770749;147;Moderado (100-200 min);0
M;298,1;309,1;1448;52,5;44,25811173910203;8,241888260897973;150;Moderado (100-200 min);0
L;298,0;308,9;1578;35,6;37,97117400878853;-2,371174008788529;153;Moderado (100-200 min);0
M;298,0;309,0;1562;39,2;38,733368194983775;0,4666318050162275;155;Moderado (100-200 min);0
M;298,1;309,0;1976;19,3;18,692943094431378;0,6070569055686228;158;Moderado (100-200 min);0
M;298,2;309,2;1524;34,6;40,56938995704461;-5,969389957044612;161;Moderado (100-200 min);0
L;298,2;309,1;1429;48,5;45,17901564159624;3,320984358403763;164;Moderado (100-200 min);0
L;298,2;309,1;1568;36,3;38,44593290287272;-2,1459329028727225;166;Moderado (100-200 min);0
M;298,2;309,0;1723;26,6;30,94915276756248;-4,3491527675624795;168;Moderado (100-200 min);0
L;298,2;309,0;1341;43,8;49,44663449746328;-5,646634497463282;171;Moderado (100-200 min);0
M;298,1;308,9;1353;46,2;48,86386599835577;-2,6638659983557673;173;Moderado (100-200 min);0
M;298,0;308,7;1479;58,5;42,7706427868432;15,729357213156803;176;Moderado (100-200 min);1
L;298,0;308,8;1496;44,9;41,933940587735094;2,9660594122649044;179;Moderado (100-200 min);0
M;298,0;308,7;1377;48,5;47,706604990287985;0,7933950097120146;181;Moderado (100-200 min);0
H;297,9;308,5;1383;44,6;47,42481734280307;-2,8248173428030654;184;Moderado (100-200 min);0
L;298,0;308,7;1268;69,4;52,979312786047174;16,42068721395283;189;Moderado (100-200 min);1
L;298,0;308,7;1629;34,3;35,4950742538725;-1,1950742538725052;191;Moderado (100-200 min);0
L;298,0;308,8;1790;27,2;27,685400983126954;-0,48540098312695434;193;Moderado (100-200 min);0
M;298,1;308,8;2206;16,3;7,548870228369836;8,751129771630165;195;Moderado (100-200 min);0
M;298,0;308,7;2101;17,4;12,631499798993538;4,768500201006461;198;Moderado (100-200 min);0
M;298,0;308,7;1436;48,2;44,834283734059554;3,365716265940449;201;Alto (>200 min);0
L;298,0;308,7;1462;48,2;43,57288454626634;4,627115453733666;204;Alto (>200 min);0
L;298,0;308,7;1771;26,2;28,606934758503648;-2,406934758503649;206;Alto (>200 min);0
L;298,0;308,7;1506;47,0;41,43901841867323;5,560981581326772;208;Alto (>200 min);0
L;298,0;308,7;1626;36,7;35,62607964425409;1,073920355745912;210;Alto (>200 min);0
L;298,0;308,8;1610;33,7;36,388273830449336;-2,688273830449333;212;Alto (>200 min);0
M;298,0;308,6;1376;55,7;47,74139132714569;7,958608672854311;214;Alto (>200 min);0
M;298,0;308,6;1507;37,3;41,39498602082828;-4,09498602082828;217;Alto (>200 min);0
L;298,0;308,5;1429;37,7;45,18132500047598;-7,481325000475977;220;Alto (>200 min);1
M;298,1;308,7;1547;38,9;39,62106089260835;-0,7210608926083495;0;Bajo (0-100 min);0
L;298,1;308,7;1642;30,3;35,01808625549923;-4,718086255499227;3;Bajo (0-100 min);0
H;298,0;308,7;1503;36,3;41,73688016250954;-5,436880162509546;5;Bajo (0-100 min);0
L;298,1;308,7;1568;32,9;38,596543616946086;-5,696543616946087;10;Bajo (0-100 min);0
M;298,1;308,8;1628;37,6;35,67816194592382;1,9218380540761828;12;Bajo (0-100 min);0
M;298,2;308,9;1614;35,5;36,35402967845309;-0,8540296784530881;15;Bajo (0-100 min);0
L;298,2;308,9;1278;54,0;52,623794442143286;1,3762055578567143;18;Bajo (0-100 min);0
M;298,2;308,9;1408;38,8;46,32656937072184;-7,526569370721845;20;Bajo (0-100 min);0
H;298,2;309,0;1371;55,7;48,10501317542619;7,594986824573816;23;Bajo (0-100 min);0
M;298,2;308,9;1512;38,5;41,28397904033194;-2,7839790403319427;28;Bajo (0-100 min);0
L;298,3;309,1;1472;40,1;43,20783046645025;-3,1078304664502454;31;Bajo (0-100 min);0
M;298,2;308,9;1585;34,3;37,74493104623641;-3,4449310462364124;33;Bajo (0-100 min);0
H;298,2;309,0;1562;37,7;38,845374035137525;-1,1453740351375217;36;Bajo (0-100 min);0
L;298,3;309,0;1519;36,9;40,93532949719896;-4,035329497198958;41;Bajo (0-100 min);0
L;298,2;309,0;1601;35,8;36,951396240458344;-1,1513962404583467;43;Bajo (0-100 min);0
L;298,2;309,0;2449;13,8;-4,117584955728553;17,917584955728554;45;Bajo (0-100 min);0
L;298,1;309,0;1787;27,6;27,929382284502292;-0,3293822845022909;47;Bajo (0-100 min);0
H;298,1;309,1;1425;44,5;45,447882346977266;-0,9478823469772664;49;Bajo (0-100 min);0
L;298,1;309,0;1559;34,0;38,96584861978464;-4,965848619784637;54;Bajo (0-100 min);0
L;298,1;309,0;1557;36,0;39,06120266879361;-3,0612026687936122;56;Bajo (0-100 min);0
L;298,1;309,0;1497;40,5;41,96541724041596;-1,4654172404159596;58;Bajo (0-100 min);0
H;298,1;309,0;1438;41,4;44,82120318233807;-3,4212031823380684;60;Bajo (0-100 min);0
M;298,1;308,9;1417;39,2;45,84560705868116;-6,645607058681158;65;Bajo (0-100 min);0
M;298,0;308,9;1339;51,4;49,60950294878168;1,790497051218317;68;Bajo (0-100 min);0
L;298,0;308,8;1757;29,1;29,37524159711508;-0,27524159711508034;71;Bajo (0-100 min);0
L;298,0;308,8;1581;36,1;37,897177213964156;-1,7971772139641544;73;Bajo (0-100 min);0
M;298,2;308,9;1326;54,4;50,25637872037493;4,143621279625066;75;Bajo (0-100 min);0
M;298,4;309,1;1467;39,6;43,42593058168175;-3,825930581681746;78;Bajo (0-100 min);0
L;298,4;309,1;1798;29,6;27,393799335318242;2,2062006646817593;81;Bajo (0-100 min);0
M;298,5;309,2;1449;46,4;44,29400962262046;2,105990377379541;83;Bajo (0-100 min);0
M;298,4;309,1;1525;39,3;40,61105721750244;-1,3110572175024444;86;Bajo (0-100 min);0
L;298,4;309,0;2304;15,1;2,894060544052657;12,205939455947343;89;Bajo (0-100 min);0
L;298,3;308,9;1379;54,7;47,68891807406108;7,0110819259389245;91;Bajo (0-100 min);0
L;298,4;308,9;1628;34,9;35,639968479242434;-0,7399684792424353;93;Bajo (0-100 min);0
L;298,4;309,0;1474;52,7;43,08531356406948;9,614686435930523;95;Bajo (0-100 min);0
M;298,4;309,0;1544;38,8;39,69380627466187;-0,8938062746618698;97;Bajo (0-100 min);0
L;298,4;308,9;1391;48,4;47,112292481826856;1,2877075181731428;100;Bajo (0-100 min);0
L;298,3;308,9;1348;55,5;49,18193793761506;6,318062062384939;102;Moderado (100-200 min);0
M;298,3;308,8;1349;52,1;49,1431667761403;2,9568332238597037;104;Moderado (100-200 min);0
L;298,4;308,9;1706;29,5;31,852012889884072;-2,3520128898840724;107;Moderado (100-200 min);0
L;298,4;308,9;1638;32,4;35,14365649910826;-2,743656499108262;109;Moderado (100-200 min);0
L;298,4;308,8;1458;40,1;43,87046731337521;-3,7704673133752067;111;Moderado (100-200 min);0
L;298,5;308,9;1781;27,8;28,226638442122567;-0,42663844212256663;113;Moderado (100-200 min);0
L;298,5;308,8;1332;59,1;49,980750645751506;9,119249354248495;115;Moderado (100-200 min);0
M;298,4;308,7;1584;31,7;37,77511101858868;-6,075111018588682;117;Moderado (100-200 min);0
L;298,4;308,6;1491;42,0;42,28787944373984;-0,28787944373983976;120;Moderado (100-200 min);0
H;298,4;308,5;1398;47,1;46,80139947408675;0,29860052591325115;122;Moderado (100-200 min);0
L;298,3;308,4;1585;30,6;37,741365961851685;-7,141365961851683;127;Moderado (100-200 min);0
M;298,2;308,3;1476;43,5;43,01846165647204;0,48153834352795855;129;Moderado (100-200 min);0
L;298,2;308,3;1458;41,8;43,88792217548897;-2,08792217548897;132;Moderado (100-200 min);0
M;298,2;308,4;1510;39,9;41,35696954206854;-1,456969542068542;134;Moderado (100-200 min);0
L;298,2;308,4;1388;53,8;47,26300754990943;6,536992450090565;137;Moderado (100-200 min);0
L;298,2;308,3;2216;16,8;7,173759626344101;9,6262403736559;139;Moderado (100-200 min);0
L;298,2;308,3;1402;51,0;46,593160991940195;4,406839008059805;141;Moderado (100-200 min);0
M;298,0;308,2;2090;19,0;13,261356404546671;5,738643595453329;143;Moderado (100-200 min);0
L;298,0;308,2;1459;42,1;43,817566929804855;-1,7175669298048533;146;Moderado (100-200 min);0
M;298,0;308,1;1403;44,8;46,53922766124323;-1,739227661243234;148;Moderado (100-200 min);0
L;298,1;308,2;1521;39,3;40,82251627334209;-1,5225162733420916;151;Moderado (100-200 min);0
L;298,2;308,2;1407;47,1;46,3531592597071;0,7468407402929031;153;Moderado (100-200 min);0
M;298,1;308,2;1654;35,3;34,37850210242847;0,9214978975715269;155;Moderado (100-200 min);0
L;298,2;308,4;1452;43,5;44,1477915399841;-0,6477915399840981;158;Moderado (100-200 min);0
L;298,3;308,4;1528;37,3;40,47699488330533;-3,1769948833053334;160;Moderado (100-200 min);0
L;298,2;308,3;1230;59,6;54,907101591269246;4,6928984087307555;162;Moderado (100-200 min);0
L;298,2;308,2;1466;42,4;43,48760245024034;-1,0876024502403396;164;Moderado (100-200 min);0
L;298,2;308,2;1478;50,1;42,90495568344609;7,195044316553911;166;Moderado (100-200 min);0
L;298,2;308,3;2057;18,0;14,852115198004217;3,147884801995783;168;Moderado (100-200 min);0
L;298,3;308,4;1490;41,7;42,309766759956666;-0,6097667599566634;170;Moderado (100-200 min);0
L;298,3;308,4;1484;43,4;42,598835327766565;0,8011646722334334;172;Moderado (100-200 min);0
L;298,3;308,4;1593;37,0;37,31861148004997;-0,31861148004996664;174;Moderado (100-200 min);0
L;298,3;308,3;1444;43,8;44,54413477360977;-0,7441347736097725;176;Moderado (100-200 min);0
M;298,3;308,4;1444;47,5;44,53147088460133;2,968529115398667;178;Moderado (100-200 min);0
M;298,2;308,3;1560;33,0;38,9113732914741;-5,911373291474099;181;Moderado (100-200 min);0
H;298,1;308,3;1530;42,0;40,35069495596357;1,6493050440364314;184;Moderado (100-200 min);0
L;298,2;308,4;1310;61,0;51,00135719634882;9,99864280365118;189;Moderado (100-200 min);1
M;298,2;308,3;1639;33,3;35,07799549319848;-1,7779954931984818;191;Moderado (100-200 min);0
L;298,2;308,3;1400;48,7;46,650183175966326;2,0498168240336767;194;Moderado (100-200 min);0
M;298,3;308,4;1486;44,2;42,4839395436683;1,7160604563317037;196;Moderado (100-200 min);0
M;298,2;308,3;1448;43,3;44,321850924376555;-1,0218509243765581;199;Moderado (100-200 min);0
L;298,2;308,3;1688;32,0;32,696724980734025;-0,6967249807340252;202;Alto (>200 min);0
M;298,1;308,3;1453;41,5;44,06466733896647;-2,5646673389664727;204;Alto (>200 min);0
L;298,2;308,4;1497;37,7;41,93167454888237;-4,231674548882367;207;Alto (>200 min);0
L;298,2;308,4;1355;49,4;48,80703675592361;0,5929632440763868;209;Alto (>200 min);0
L;298,1;308,4;1592;38,2;37,31666589564729;0,8833341043527128;211;Alto (>200 min);0
L;298,0;308,3;1544;34,7;39,63961517855359;-4,939615178553588;213;Alto (>200 min);0
M;298,0;308,2;1373;51,2;47,93056832551847;3,269431674481531;215;Alto (>200 min);0
L;298,0;308,2;1365;52,9;48,31574254753309;4,5842574524669075;218;Alto (>200 min);1
L;298,0;308,1;1877;24,3;23,69529475230382;0,604705247696181;0;Bajo (0-100 min);0
L;297,9;308,1;1531;40,8;40,43881500726184;0,36118499273815985;2;Bajo (0-100 min);0
L;297,9;308,0;1501;36,7;41,901331366494226;-5,201331366494223;4;Bajo (0-100 min);0
L;297,9;308,0;1490;46,2;42,432543082805275;3,7674569171947283;6;Bajo (0-100 min);0
M;297,8;307,8;1543;43,7;39,87536144460527;3,824638555394735;8;Bajo (0-100 min);0
L;297,8;307,8;1597;38,2;37,2579606252056;0,9420393747944047;11;Bajo (0-100 min);0
H;297,8;307,9;1600;33,5;37,10001084709647;-3,6000108470964705;13;Bajo (0-100 min);0
M;297,8;307,8;1622;32,1;36,04198364632965;-3,9419836463296463;18;Bajo (0-100 min);0
L;297,8;307,8;1452;39,8;44,2725958797816;-4,472595879781601;21;Bajo (0-100 min);0
L;297,8;307,8;1396;42,5;46,983095932603014;-4,483095932603014;23;Bajo (0-100 min);0
L;297,8;307,7;1505;39,7;41,714032763503376;-2,014032763503373;25;Bajo (0-100 min);0
L;297,8;307,8;1412;48,3;46,20523143661636;2,0947685633836386;27;Bajo (0-100 min);0
L;297,8;307,7;1393;38,0;47,135032869146215;-9,135032869146215;29;Bajo (0-100 min);0
L;297,7;307,7;1581;34,9;38,01766486418118;-3,1176648641811795;31;Bajo (0-100 min);0
L;297,8;307,8;1573;37,9;38,40371242370481;-0,5037124237048118;33;Bajo (0-100 min);0
M;297,8;307,9;1726;27,3;30,98146819056111;-3,681468190561109;35;Bajo (0-100 min);0
M;297,9;307,9;1540;39,8;39,99822091014697;-0,19822091014697207;38;Bajo (0-100 min);0
L;297,9;308,0;1296;62,9;51,80139106279901;11,098608937200986;41;Bajo (0-100 min);0
M;297,8;307,9;1802;25,8;27,294879491777664;-1,494879491777663;43;Bajo (0-100 min);0
L;297,8;307,9;1447;48,6;44,48478821977224;4,11521178022776;46;Bajo (0-100 min);0
H;297,8;307,8;1662;30,7;34,08229030244817;-3,3822903024481725;48;Bajo (0-100 min);0
L;297,8;307,8;1563;34,3;38,87296661679227;-4,572966616792272;53;Bajo (0-100 min);0
L;297,9;307,8;1286;59,5;52,29747624429484;7,202523755705158;55;Bajo (0-100 min);0
L;297,9;307,7;1590;34,6;37,58483028365026;-2,984830283650261;57;Bajo (0-100 min);0
L;297,9;307,7;1492;43,7;42,32933278388136;1,3706672161186404;59;Bajo (0-100 min);0
L;297,7;307,6;1844;21,9;25,26954777576527;-3,3695477757652696;61;Bajo (0-100 min);0
H;297,7;307,6;1538;38,3;40,0872052536443;-1,7872052536443022;63;Bajo (0-100 min);0
L;297,7;307,6;1921;22,9;21,535282052477328;1,3647179475226707;68;Bajo (0-100 min);0
M;297,8;307,8;1310;57,9;51,112632642622955;6,787367357377043;70;Bajo (0-100 min);0
L;297,9;307,8;1365;46,9;48,45808560445328;-1,5580856044532823;73;Bajo (0-100 min);0
M;297,9;307,8;1303;59,3;51,45915743547609;7,840842564523911;75;Bajo (0-100 min);0
L;297,9;307,8;1499;37,5;41,96489119864369;-4,464891198643691;78;Bajo (0-100 min);0
L;297,9;307,8;1451;38,2;44,28796221386327;-6,087962213863264;80;Bajo (0-100 min);0
M;297,9;307,9;1336;54,4;49,844590740381335;4,5554092596186635;82;Bajo (0-100 min);0
L;297,9;307,9;1412;44,5;46,161760067576594;-1,6617600675765942;85;Bajo (0-100 min);0
L;298,0;308,0;1433;39,2;45,14337736579354;-5,943377365793538;87;Bajo (0-100 min);0
L;297,9;307,9;1426;43,6;45,4807528309904;-1,8807528309903958;89;Bajo (0-100 min);0
L;297,9;307,9;1476;45,2;43,0578181355874;2,1421818644126063;91;Bajo (0-100 min);0
H;297,9;307,9;1406;58,5;46,44631900421204;12,053680995787957;93;Bajo (0-100 min);0
L;297,8;307,8;1383;56,5;47,55629772902536;8,94370227097464;98;Bajo (0-100 min);0
L;297,9;307,8;1505;37,3;41,657784106135985;-4,357784106135988;100;Bajo (0-100 min);0
L;297,9;307,8;1665;33,9;33,90770014370763;-0,007700143707630502;102;Moderado (100-200 min);0
L;297,9;307,8;1397;45,0;46,88506969297791;-1,8850696929779076;104;Moderado (100-200 min);0
M;297,9;307,8;1450;43,5;44,31684910847421;-0,8168491084742087;106;Moderado (100-200 min);0
L;298,0;307,8;1567;36,4;38,65972702889025;-2,2597270288902536;109;Moderado (100-200 min);0
M;298,0;308,0;1555;37,0;39,21704601766762;-2,21704601766762;111;Moderado (100-200 min);0
H;298,0;307,8;1588;35,4;37,6389677792067;-2,2389677792067033;114;Moderado (100-200 min);0
L;298,0;307,8;1453;37,7;44,1730747627591;-6,473074762759097;119;Moderado (100-200 min);0
L;298,0;307,8;1622;33,3;35,98713313302867;-2,6871331330286736;121;Moderado (100-200 min);0
L;297,9;307,8;1538;38,5;40,04235240652632;-1,5423524065263194;123;Moderado (100-200 min);0
M;297,9;307,7;1527;42,8;40,58472480145433;2,215275198545669;125;Moderado (100-200 min);0
L;297,8;307,8;1761;28,9;29,227727546465996;-0,3277275464659972;128;Moderado (100-200 min);0
L;297,9;307,8;1373;50,2;48,027815070694146;2,172184929305857;130;Moderado (100-200 min);0
H;298,0;307,9;1482;37,8;42,747712955290815;-4,947712955290818;132;Moderado (100-200 min);0
M;298,0;307,9;1417;51,0;45,89181585982709;5,108184140172909;137;Moderado (100-200 min);0
L;298,0;307,8;1414;51,7;46,046007611957506;5,6539923880424965;140;Moderado (100-200 min);0
H;297,9;307,8;1635;34,0;35,330494826884866;-1,3304948268848662;142;Moderado (100-200 min);0
L;298,0;307,8;1386;57,3;47,396748007193764;9,903251992806233;147;Moderado (100-200 min);0
L;298,2;308,1;1379;62,3;47,72332799071347;14,576672009286526;149;Moderado (100-200 min);0
M;298,2;308,0;1577;35,9;38,14411677829332;-2,244116778293325;151;Moderado (100-200 min);0
